txn_id,txn_datetime,customer_account,card_no,txn_amount,txn_currency,merchant_type,city,country_code,payment_channel,km_from_home,foreign_txn_flag,txn_count_past_hour,fraud_label,risk_index
96959331-5d9d-4afc-9736-faa0255fde77,6/4/2026 19:07,ACC97806,4884-XXXX-XXXX-5065,51.48,USD,Grocery,Singapore,SG,Mobile App,6.4,0,1,normal,0.102
d09ac5c7-4f0e-496d-8f6d-9d74b351cbbb,7/22/2026 11:34,ACC97821,4978-XXXX-XXXX-6889,15.52,USD,Gas Station,Tokyo,JP,Mobile App,10.5,0,0,normal,0.138
cf52e404-acaf-4fd3-8028-8df0bd71053c,6/29/2026 7:05,ACC64797,4252-XXXX-XXXX-6240,14.55,USD,Utilities,New York,US,POS,7.3,0,0,normal,0.169
0aea296a-b574-42e3-9737-a2e659f23220,6/16/2026 15:19,ACC23891,4566-XXXX-XXXX-6695,19.23,USD,Home Improvement,Mumbai,IN,ATM,39.4,0,0,normal,0.046
1df510a9-8b96-4999-a338-37dc6b949994,6/13/2026 17:10,ACC67577,4887-XXXX-XXXX-9027,37.57,USD,Retail,Bangalore,IN,Mobile App,34.7,0,1,normal,0.113
521acb07-9bd9-4dba-9551-6e4e0027b8ee,5/14/2026 19:06,ACC45665,4972-XXXX-XXXX-1671,64.22,USD,Insurance,Chicago,US,ATM,33.5,0,0,normal,0.16
4fec07f4-8325-4fc8-9646-7acd74006b12,7/10/2026 20:49,ACC12602,4993-XXXX-XXXX-9057,29.99,USD,Travel,Paris,FR,Mobile App,35.4,0,2,normal,0.223
3b8930a2-c449-4ea0-94cc-950236338cc4,5/15/2026 15:55,ACC57052,4140-XXXX-XXXX-9418,146.82,USD,Subscription,London,GB,Online,31.1,0,5,suspicious,0.882
e3daa969-60e5-4a93-b5d2-a8130a91ddde,8/6/2026 15:43,ACC78195,4610-XXXX-XXXX-9587,87.59,USD,Gas Station,Bangalore,IN,Mobile App,17.3,0,0,normal,0.042
f248cf5d-b20f-49ed-846c-b3b4d5d93b25,6/6/2026 17:46,ACC94832,4619-XXXX-XXXX-7175,21.55,USD,Travel,Mumbai,IN,Online,18.1,0,0,normal,0.051
ac146f9b-9778-48d5-9237-bb9fe2e53723,7/3/2026 7:19,ACC91620,4248-XXXX-XXXX-8600,28.26,USD,Coffee Shop,Mumbai,IN,Mobile App,23.7,0,0,normal,0.195
b44152d3-8605-4937-a935-7146fbccd539,7/18/2026 10:54,ACC88700,4898-XXXX-XXXX-8695,16.12,USD,Home Improvement,Delhi,IN,POS,27.5,0,0,normal,0.165
025d792c-1b7b-42ed-8772-ef4867abb280,6/19/2026 17:58,ACC32176,4060-XXXX-XXXX-6329,14.83,USD,Gas Station,Chicago,US,Online,1.1,0,0,normal,0.104
d8a4d82d-91e5-4006-962b-c8f64ea28d95,7/18/2026 23:43,ACC34086,4611-XXXX-XXXX-2610,5322.89,USD,Crypto Exchange,Houston,US,Mobile App,12.1,0,1,suspicious,0.698
9c609ca7-043a-48e9-97d2-0954cc302068,5/27/2026 13:36,ACC61879,4019-XXXX-XXXX-9359,15.26,USD,Utilities,Tokyo,JP,Mobile App,19.7,0,0,normal,0.177
beb17c64-42c7-4261-baba-9c95da8f29a0,5/5/2026 18:42,ACC63780,4909-XXXX-XXXX-8788,13.47,USD,Coffee Shop,Houston,US,Mobile App,31,0,0,normal,0.195
d3c80850-318c-41d3-bc24-b26539ac8ef2,5/22/2026 9:41,ACC41295,4067-XXXX-XXXX-9718,103.13,USD,Grocery,Houston,US,POS,11,0,1,normal,0.178
0761bf1d-2666-466a-a9a0-4e97225665f3,8/5/2026 0:20,ACC43152,4707-XXXX-XXXX-3100,20.49,USD,Restaurant,Mumbai,IN,Online,32.6,0,0,normal,0.242
cb73092e-7c38-4f4a-9988-afb230873501,7/9/2026 13:35,ACC75849,4329-XXXX-XXXX-7363,18.71,USD,Insurance,Bangalore,IN,Mobile App,7.2,0,0,normal,0.063
df33f5af-23c0-45a4-9479-1eb7cc2eead5,8/3/2026 8:07,ACC70228,4624-XXXX-XXXX-3713,48.64,USD,Retail,Singapore,SG,Online,36.7,0,0,normal,0.011
ae170912-1991-4812-9089-2fb28a2c4901,7/26/2026 7:27,ACC37409,4371-XXXX-XXXX-5577,27.91,USD,Education,Toronto,CA,Online,17.3,0,1,normal,0.201
590813ac-4718-49cb-a44b-3cd491a4a2e4,7/26/2026 18:15,ACC43654,4871-XXXX-XXXX-1573,31.76,USD,Restaurant,Toronto,CA,POS,39.2,0,0,normal,0.097
41db1c95-8d9b-4fa2-84d1-b62375452c21,8/2/2026 15:23,ACC64827,4556-XXXX-XXXX-1602,27.89,USD,Electronics,Sydney,AU,Mobile App,28.1,0,1,normal,0.153
7b137568-5739-403b-a647-dc9d8807ce1d,6/29/2026 7:06,ACC17850,4995-XXXX-XXXX-3332,88.74,USD,Electronics,Paris,FR,Mobile App,3.7,0,1,normal,0.225
23d9e205-0b05-4b3f-8b33-67673ebeff72,5/14/2026 22:39,ACC27750,4784-XXXX-XXXX-7887,7.22,USD,Coffee Shop,New York,US,Mobile App,39.7,0,0,normal,0.219
c9e7d4fc-6b02-4b43-a810-1bca25541374,5/14/2026 9:22,ACC24575,4673-XXXX-XXXX-7208,33.22,USD,Insurance,Sydney,AU,POS,31.3,0,2,normal,0.051
4e5af483-492f-47df-8552-0387bac58083,5/14/2026 13:00,ACC43300,4852-XXXX-XXXX-9086,988.87,USD,Education,Paris,FR,Online,35.1,0,1,suspicious,0.945
c1e47a18-12af-45c5-b9dc-42e1cbf5ee0d,5/11/2026 8:02,ACC98150,4838-XXXX-XXXX-6253,32.4,USD,Pharmacy,Singapore,SG,Online,12.1,0,0,normal,0.168
01ad8e04-c596-4d5c-8aa7-e68a870ff4f3,6/6/2026 10:29,ACC33758,4694-XXXX-XXXX-5668,7.64,USD,Entertainment,Mumbai,IN,Mobile App,0.2,0,0,normal,0.198
243311b3-7fa0-4d26-9b18-c56d0a8b2d49,5/9/2026 19:27,ACC53703,4504-XXXX-XXXX-4728,23.14,USD,Utilities,Delhi,IN,ATM,38.3,0,0,normal,0.028
86bb0f34-8255-4339-aa6d-8a789928dedd,6/12/2026 8:12,ACC92250,4479-XXXX-XXXX-8626,8.61,USD,Retail,Paris,FR,POS,11.4,0,0,normal,0.116
0c95f99d-bc88-4634-92b1-7d0009da6501,6/9/2026 7:48,ACC13980,4901-XXXX-XXXX-8807,80.26,USD,Entertainment,Singapore,SG,Online,0.6,0,0,normal,0.066
262632a3-8113-4088-9519-ff9e3faba3f0,5/16/2026 12:37,ACC54883,4701-XXXX-XXXX-1176,16.8,USD,Retail,Houston,US,POS,11.6,0,0,normal,0.054
df4ee03a-e71f-46b6-ac9a-6a7b272fa0d4,7/18/2026 6:43,ACC22653,4681-XXXX-XXXX-2740,46.83,USD,Grocery,Delhi,IN,ATM,37.4,0,0,normal,0.192
2f672671-1aef-40f0-b5cf-d97cb058bbc2,7/27/2026 11:50,ACC62572,4428-XXXX-XXXX-4852,10.35,USD,Electronics,London,GB,Mobile App,26.7,0,0,normal,0.121
dbeaf997-14c4-4d74-a9d9-f353f740f301,5/26/2026 8:47,ACC22943,4032-XXXX-XXXX-7366,10.04,USD,Grocery,Tokyo,JP,ATM,21,0,1,normal,0.071
99b026a3-5803-4670-b1ff-2beef7af0e8e,8/4/2026 15:59,ACC51342,4504-XXXX-XXXX-5501,57.66,USD,Insurance,Berlin,DE,ATM,7.3,0,1,normal,0.133
b6900bf6-a08b-4bab-b87e-2735bba4f577,6/20/2026 21:16,ACC56312,4553-XXXX-XXXX-1732,169.47,USD,Grocery,New York,US,Online,14,0,0,normal,0.117
90e5d1de-4438-46a3-a9a1-b8c56619543e,7/17/2026 14:48,ACC11620,4805-XXXX-XXXX-9561,12.97,USD,Healthcare,Bangalore,IN,ATM,4.5,0,0,normal,0.146
bdfa645a-e2be-4c7d-b984-217d5eb13049,8/1/2026 20:38,ACC44543,4023-XXXX-XXXX-7509,53.13,USD,Education,London,GB,Mobile App,2.7,0,0,normal,0.059
e761cafd-5052-4a90-9576-41eee1b480e3,6/12/2026 10:50,ACC15978,4546-XXXX-XXXX-4902,27.04,USD,Pharmacy,Tokyo,JP,Mobile App,1.6,0,0,normal,0.222
2045f84a-dedf-408e-a8b9-1c42052fc1c2,7/30/2026 18:47,ACC67350,4348-XXXX-XXXX-4661,30.43,USD,Utilities,Berlin,DE,Mobile App,21.2,0,1,normal,0.015
66f00206-dda7-4b39-a3ee-a6fa226f8f7b,5/26/2026 6:28,ACC14825,4266-XXXX-XXXX-8641,6101.06,USD,Electronics,Bangalore,IN,POS,36.6,0,2,suspicious,0.66
ae8fced0-19a2-41b6-b2bf-26d7eeec6aeb,5/25/2026 16:33,ACC12389,4371-XXXX-XXXX-6060,41.91,USD,Healthcare,Tokyo,JP,Online,38,0,0,normal,0.194
87ed260d-8be3-40e6-a3c2-301476758fef,6/24/2026 7:26,ACC67113,4272-XXXX-XXXX-3900,262.89,USD,Home Improvement,Chicago,US,Online,5.6,0,1,normal,0.09
f0734016-4c28-4b58-8466-9415ca1cc29b,6/26/2026 20:29,ACC30932,4833-XXXX-XXXX-6364,31.09,USD,Healthcare,New York,US,Mobile App,7.6,0,0,normal,0.249
99b042bd-1d2f-42ef-9d50-193a89e817c3,7/9/2026 8:23,ACC62385,4675-XXXX-XXXX-5528,28.21,USD,Pharmacy,Paris,FR,Mobile App,25.7,0,0,normal,0.04
975fb346-1ca7-49f2-8a24-e9efb2e81bc5,6/12/2026 21:58,ACC31936,4813-XXXX-XXXX-5523,33.24,USD,Retail,New York,US,POS,15.8,0,0,normal,0.243
8a01b300-6992-484c-9c8a-169ccdba1e58,7/18/2026 8:37,ACC40681,4552-XXXX-XXXX-8101,23.01,USD,Travel,Sydney,AU,POS,18.9,0,2,normal,0.168
d2e2e59b-aeb3-4014-bc30-fd4ce5d82955,8/8/2026 22:26,ACC63082,4846-XXXX-XXXX-4442,42,USD,Insurance,Delhi,IN,Mobile App,22,0,0,normal,0.059
b82d029e-098f-43af-8951-5c2c12c7c56d,7/24/2026 1:00,ACC51377,4984-XXXX-XXXX-9687,51.56,USD,Education,Chicago,US,POS,3.9,0,0,normal,0.095
a77ab618-0e70-4ddf-b8db-5a819330af87,8/2/2026 13:32,ACC84752,4398-XXXX-XXXX-1162,8.03,USD,Home Improvement,Bangalore,IN,Online,3.1,0,0,normal,0.158
9a373a49-84d0-46bb-ac5e-0e9f0547db91,5/24/2026 16:04,ACC79191,4434-XXXX-XXXX-1068,7.85,USD,Grocery,New York,US,Online,19.9,0,0,normal,0.185
2003bd00-e3a1-4f26-8375-f70dbf22db61,5/14/2026 20:52,ACC89408,4674-XXXX-XXXX-3955,12.55,USD,Entertainment,Bangalore,IN,Mobile App,5.2,0,0,normal,0.239
66f2559b-5021-4a30-8bca-236a64b3df43,6/4/2026 21:50,ACC22206,4786-XXXX-XXXX-5903,145.38,USD,Home Improvement,Berlin,DE,Mobile App,14.7,0,0,normal,0.026
98cd9ab4-6693-4211-8d14-884d925c2f95,5/8/2026 8:22,ACC63057,4918-XXXX-XXXX-9636,90.65,USD,Coffee Shop,Los Angeles,US,Online,19.3,0,0,normal,0.032
345ea41b-7868-4994-bf5a-c7f2f693ec32,5/6/2026 9:35,ACC80851,4864-XXXX-XXXX-3810,28.03,USD,Grocery,Chicago,US,POS,3.6,0,0,normal,0.048
d81bd9ed-ddea-4b6c-97b2-413d04d17c18,7/24/2026 5:12,ACC38708,4734-XXXX-XXXX-5118,20.17,USD,Subscription,Toronto,CA,Mobile App,37.2,0,0,normal,0.141
87bc3432-7aeb-4d74-a8d2-6d2acc24dc75,7/12/2026 14:09,ACC53276,4949-XXXX-XXXX-3217,23.23,USD,Pharmacy,Paris,FR,Online,21,0,1,normal,0.012
ef6f25fb-e822-4d57-b96d-5b4fbd072516,7/31/2026 16:47,ACC32843,4959-XXXX-XXXX-2102,12.81,USD,Subscription,Sydney,AU,Mobile App,3.5,0,2,normal,0.074
ee81dfb1-a785-409b-8087-c94873f26820,6/19/2026 14:13,ACC29978,4105-XXXX-XXXX-4546,32.03,USD,Entertainment,Bangalore,IN,Mobile App,7.1,0,0,normal,0.04
276a35c4-a73b-4321-aa66-4c8a694adf9e,6/23/2026 17:20,ACC42838,4701-XXXX-XXXX-2970,20.62,USD,Healthcare,Chicago,US,ATM,26.1,0,0,normal,0.218
5507d517-376f-4d7a-ba26-bbc65558410b,5/29/2026 12:04,ACC27892,4884-XXXX-XXXX-2143,44.92,USD,Education,Toronto,CA,Mobile App,30.9,0,1,normal,0.092
a388baa2-36c7-46ab-9ffd-a59d4b491538,6/26/2026 16:06,ACC51151,4980-XXXX-XXXX-6918,38.5,USD,Gas Station,Mumbai,IN,ATM,29.9,0,0,normal,0.087
8a51d7de-211a-4e20-88e3-bb1208c526fa,5/10/2026 15:54,ACC61173,4720-XXXX-XXXX-6863,3.71,USD,Utilities,Houston,US,POS,34.9,0,0,normal,0.079
a3f9cca8-43cc-429e-a650-d1ceec6da394,7/2/2026 10:21,ACC67896,4216-XXXX-XXXX-7671,29.31,USD,Subscription,Tokyo,JP,ATM,30.4,0,1,normal,0.207
6c8c49a5-2233-4cac-91a0-d4c3d2ce570b,7/22/2026 15:55,ACC68988,4393-XXXX-XXXX-6821,25.34,USD,Coffee Shop,London,GB,Online,7.4,0,0,normal,0.149
3f9a40a4-7de6-4b9f-9fd7-e01f7165337d,5/30/2026 8:35,ACC83874,4042-XXXX-XXXX-1464,58.13,USD,Travel,Sydney,AU,POS,1.8,0,0,normal,0.148
bab15fcb-bd7d-4ab1-a24e-04fd04c27aef,5/6/2026 20:17,ACC27460,4652-XXXX-XXXX-4272,8.16,USD,Utilities,Delhi,IN,Online,10.1,0,0,normal,0.079
95914bd7-a537-48b9-ba30-bce879f2da67,6/6/2026 21:31,ACC11075,4238-XXXX-XXXX-2477,7.02,USD,Pharmacy,New York,US,Online,0.6,0,0,normal,0.111
238470fb-6147-47ba-bf49-9a2ded0f8a16,5/12/2026 20:20,ACC89868,4637-XXXX-XXXX-2137,13.05,USD,Coffee Shop,Bangalore,IN,Online,22,0,0,normal,0.017
71adf459-57d9-4021-8341-b5ee45f95edc,5/4/2026 17:20,ACC73556,4043-XXXX-XXXX-3571,8.85,USD,Electronics,Tokyo,JP,Mobile App,12.1,0,0,normal,0.195
4310c9ec-ad30-4935-baae-5985e2903013,7/11/2026 20:55,ACC98974,4412-XXXX-XXXX-2668,16.56,USD,Grocery,London,GB,Mobile App,25.8,0,0,normal,0.242
4c34f9eb-d7be-4edd-af04-b3d82191bb25,6/4/2026 15:29,ACC22073,4342-XXXX-XXXX-3909,12.24,USD,Healthcare,Delhi,IN,ATM,39.3,0,0,normal,0.205
1dcabae8-8825-44eb-a4da-ad596bfc6b57,5/2/2026 14:38,ACC42837,4178-XXXX-XXXX-4483,3.65,USD,Entertainment,Delhi,IN,Mobile App,20.5,0,1,normal,0.076
3e931f17-a164-420d-a9bc-7192dbc295f6,5/4/2026 3:22,ACC88636,4325-XXXX-XXXX-6490,8.52,USD,Insurance,New York,US,Online,38.4,0,2,normal,0.068
1ad42571-fef7-4953-8d2c-efda867693ce,5/6/2026 17:21,ACC55238,4365-XXXX-XXXX-7749,18.7,USD,Entertainment,Singapore,SG,Mobile App,2.3,0,0,normal,0.066
fe44369b-ddb6-408d-9652-cfb05bc784e5,5/11/2026 18:21,ACC58604,4697-XXXX-XXXX-1732,25.66,USD,Entertainment,Toronto,CA,Online,3.9,0,1,normal,0.224
60de7198-9124-46a7-ad99-aef34a3e4aa9,7/12/2026 6:29,ACC29631,4361-XXXX-XXXX-6125,64.77,USD,Entertainment,London,GB,ATM,26.9,0,1,normal,0.131
6f4b391b-8c44-4a5f-9526-26d24ec65a12,7/5/2026 14:06,ACC28953,4183-XXXX-XXXX-1840,47.86,USD,Entertainment,Dubai,AE,ATM,12.3,0,1,normal,0.241
e84628e1-f018-428e-90cd-f17fe206b1d8,7/13/2026 11:13,ACC37802,4363-XXXX-XXXX-5232,47.57,USD,Coffee Shop,Sydney,AU,Mobile App,11.2,0,0,normal,0.221
399c3b7a-7a66-453d-8452-bca77c21b7ef,6/13/2026 2:11,ACC70610,4203-XXXX-XXXX-5289,200.09,USD,Grocery,Tokyo,JP,Online,2,0,0,normal,0.154
fd4f0fce-2f46-4ee6-8226-675c184dd5f9,6/13/2026 16:54,ACC49203,4834-XXXX-XXXX-3608,185.07,USD,Grocery,Singapore,SG,POS,21.9,0,0,normal,0.173
2f5b0ad4-0e3c-4424-88c8-5f9ab6cf929c,6/6/2026 20:30,ACC51111,4756-XXXX-XXXX-1785,28.03,USD,Pharmacy,New York,US,POS,1.9,0,0,normal,0.055
855bfffd-6f9b-4cbd-b868-d20caadfb07b,7/18/2026 12:34,ACC28660,4382-XXXX-XXXX-9854,31.92,USD,Healthcare,Sydney,AU,Online,31.3,0,0,normal,0.112
94e233a6-70b7-46df-ad74-37055a09d61e,8/4/2026 20:31,ACC92596,4604-XXXX-XXXX-3245,5.7,USD,Entertainment,Dubai,AE,POS,12.8,0,1,normal,0.241
dedda702-ac27-4c7f-a8c2-ca42473e9deb,8/4/2026 13:54,ACC32431,4615-XXXX-XXXX-6355,21.35,USD,Pharmacy,Singapore,SG,ATM,9.5,0,0,normal,0.014
f8d40428-b3f6-47e5-a5a5-722823859bf4,6/11/2026 15:09,ACC46537,4670-XXXX-XXXX-4463,10.17,USD,Electronics,Chicago,US,Online,37,0,1,normal,0.189
5c3cedc4-03f8-46c5-a507-25bdc7a78306,5/24/2026 15:45,ACC20218,4001-XXXX-XXXX-3286,89.17,USD,Subscription,London,GB,Mobile App,29.9,0,1,normal,0.077
fb344997-d3fe-4706-bdce-ef189f2f99ca,7/29/2026 11:55,ACC65797,4345-XXXX-XXXX-5852,31.29,USD,Education,London,GB,POS,21.7,0,0,normal,0.096
7299fb3a-29d2-4af8-a7e8-d875f08ff888,6/4/2026 16:09,ACC53940,4662-XXXX-XXXX-6490,85.37,USD,Retail,Mumbai,IN,POS,27,0,1,normal,0.043
432dbfdc-0aa3-43c7-af91-db543d7b58e3,7/14/2026 12:39,ACC27481,4141-XXXX-XXXX-7762,92.54,USD,Travel,Toronto,CA,Mobile App,33.7,0,0,normal,0.085
b765c052-1fd9-4526-86ae-5a55af74977e,6/26/2026 8:27,ACC88544,4285-XXXX-XXXX-6233,18.32,USD,Gas Station,Sydney,AU,Mobile App,25.2,0,0,normal,0.175
41540f2f-436f-4784-85a2-bf62ea1d7410,8/3/2026 6:52,ACC95419,4127-XXXX-XXXX-4399,38.74,USD,Healthcare,Tokyo,JP,POS,7.2,0,0,normal,0.053
4c167930-e3bb-4371-8ac6-c667681202bb,5/3/2026 8:30,ACC33433,4454-XXXX-XXXX-8581,111.46,USD,Travel,Mumbai,IN,POS,17.6,0,0,normal,0.242
fc0da66a-07c7-4498-9a7e-a5d5823a5819,6/25/2026 5:43,ACC14142,4164-XXXX-XXXX-4260,20.45,USD,Subscription,Houston,US,ATM,38.4,0,2,normal,0.039
2c087324-1c05-4943-91a6-825e424763f3,5/16/2026 7:54,ACC68479,4079-XXXX-XXXX-7050,77.12,USD,Subscription,Bangalore,IN,ATM,23.5,0,0,normal,0.105
03d62dca-0ed2-4765-a0fa-f91f73546669,6/10/2026 7:24,ACC42809,4810-XXXX-XXXX-9796,15.47,USD,Education,Dubai,AE,Online,1.8,0,0,normal,0.14
944e9e38-b8df-4268-b811-2f515990adb5,7/9/2026 10:25,ACC67541,4828-XXXX-XXXX-8478,32.83,USD,Coffee Shop,Dubai,AE,ATM,29.2,0,0,normal,0.068
9993bc11-da90-4218-a077-8698b0b11e59,6/24/2026 8:39,ACC77679,4214-XXXX-XXXX-2616,51.37,USD,Subscription,Paris,FR,ATM,7.7,0,0,normal,0.107
f98ac9b5-e598-431f-8158-ce58afbef7a3,5/24/2026 19:36,ACC14739,4682-XXXX-XXXX-9978,22.61,USD,Insurance,Toronto,CA,POS,39.9,0,0,normal,0.208
b8807f55-1ac9-4ba2-b86e-50fa7c0fb95b,5/31/2026 15:04,ACC72098,4669-XXXX-XXXX-7830,14.06,USD,Gas Station,Chicago,US,Mobile App,9.1,0,0,normal,0.234
31a9b11d-34d9-4f0a-83aa-05dd74fdff70,5/6/2026 18:43,ACC28919,4935-XXXX-XXXX-7679,6.2,USD,Utilities,Delhi,IN,POS,21.6,0,1,normal,0.183
1d7c914d-ffde-4b8f-88b1-8b1423f4d5bc,5/7/2026 14:13,ACC32967,4944-XXXX-XXXX-7902,20.38,USD,Healthcare,Toronto,CA,Online,26.9,0,1,normal,0.077
de565f07-e368-4b0a-9bd9-6b7cd6c74a46,8/1/2026 6:04,ACC11217,4008-XXXX-XXXX-6629,6.55,USD,Travel,Houston,US,POS,39.5,0,0,normal,0.042
d2a3ab0d-fb86-4098-8ec7-489565818acb,7/18/2026 14:25,ACC69597,4973-XXXX-XXXX-8996,284.4,USD,Pharmacy,Los Angeles,US,Mobile App,23.3,0,1,normal,0.213
31157d8f-268a-426e-8ff5-3e5750b54749,6/19/2026 16:12,ACC37955,4897-XXXX-XXXX-7475,3.2,USD,Pharmacy,Berlin,DE,Online,6.5,0,1,normal,0.104
be7e2e2f-9250-445e-8e5a-5a3c41ad0137,8/7/2026 2:19,ACC99534,4185-XXXX-XXXX-4349,6264.32,USD,Crypto Exchange,New York,US,POS,11.7,0,1,suspicious,0.747
a600db12-480d-482f-9220-d9d518b785e7,5/10/2026 18:50,ACC12123,4579-XXXX-XXXX-8163,90.68,USD,Grocery,London,GB,POS,38.4,0,1,normal,0.088
0ea3fb67-b374-4143-88b9-1fd2c1018031,6/3/2026 9:08,ACC66152,4323-XXXX-XXXX-5468,119.34,USD,Entertainment,Chicago,US,ATM,2.2,0,1,normal,0.077
787f1b14-ce02-46a6-a9f2-5b4e511f07ae,5/30/2026 6:15,ACC23409,4637-XXXX-XXXX-5276,92.93,USD,Gas Station,Berlin,DE,ATM,5,0,1,normal,0.236
e5b679eb-201f-4f5f-9b48-ff4a5975fdc7,8/6/2026 8:36,ACC51754,4280-XXXX-XXXX-8072,31.26,USD,Retail,New York,US,Online,5.9,0,1,normal,0.05
535229a0-c2ff-48dd-88ee-34c6e4dab99e,7/6/2026 11:51,ACC52079,4461-XXXX-XXXX-9964,29.4,USD,Pharmacy,Los Angeles,US,ATM,14.3,0,0,normal,0.125
0d0fe3a3-9ac2-47bf-8812-0997b1454671,7/3/2026 13:23,ACC31821,4938-XXXX-XXXX-4701,996.2,USD,Education,Mumbai,IN,Mobile App,35.9,0,1,suspicious,0.916
1900f948-6356-465b-9196-7047a2c242d6,8/8/2026 10:47,ACC67576,4562-XXXX-XXXX-7182,117.55,USD,Restaurant,Houston,US,Online,0.9,0,7,suspicious,0.854
2319fbf7-5995-4428-bf11-e39f678f3fae,5/28/2026 17:18,ACC77692,4596-XXXX-XXXX-4154,36.96,USD,Electronics,Paris,FR,Mobile App,18.2,0,0,normal,0.112
65e0409c-3310-48a2-aa16-0d21b62dd602,8/5/2026 17:37,ACC78743,4913-XXXX-XXXX-1137,114.38,USD,Utilities,Toronto,CA,POS,36.5,0,0,normal,0.016
ba97bdc2-4dbd-4642-9554-216f0c7616cd,5/7/2026 17:55,ACC45638,4220-XXXX-XXXX-8802,13.28,USD,Restaurant,Paris,FR,ATM,33.3,0,0,normal,0.059
73cda497-08a2-4095-9f8f-6ff9171d5f5f,7/25/2026 7:05,ACC35688,4552-XXXX-XXXX-4059,19.12,USD,Education,Berlin,DE,POS,37.4,0,0,normal,0.101
6069791c-0f2d-44a4-989d-af70281402b7,6/1/2026 12:29,ACC59668,4026-XXXX-XXXX-5055,6.45,USD,Gas Station,Toronto,CA,POS,10.8,0,0,normal,0.174
7579f434-0efa-4cfd-b1c9-ebab07205a71,7/13/2026 17:55,ACC57277,4109-XXXX-XXXX-2499,10.23,USD,Entertainment,Chicago,US,POS,37.7,0,0,normal,0.193
a7370a48-a4bf-4592-9d55-2fa4243c2ffb,5/14/2026 17:13,ACC10647,4147-XXXX-XXXX-4304,320.69,USD,Travel,Mumbai,IN,Online,21.2,0,1,normal,0.25
eb7ca501-ffa6-400d-8ba5-1cc70bbf6082,7/24/2026 16:10,ACC51288,4948-XXXX-XXXX-7438,14.15,USD,Gas Station,New York,US,Mobile App,12.7,0,0,normal,0.028
03f43696-e1b2-4b2a-89c5-4c94650d702b,5/11/2026 0:35,ACC46989,4886-XXXX-XXXX-1510,53.14,USD,Electronics,Dubai,AE,Online,17.3,0,0,normal,0.16
54645618-d13c-43f2-bee0-5d160af8f173,5/13/2026 11:12,ACC70144,4915-XXXX-XXXX-5201,43.74,USD,Healthcare,Toronto,CA,ATM,33.9,0,1,normal,0.229
2212e40d-f3e7-4f46-b4f3-b13b0dd27a02,5/31/2026 21:56,ACC41168,4607-XXXX-XXXX-7539,23.68,USD,Entertainment,New York,US,POS,7.2,0,1,normal,0.199
6b03fdd1-e3e0-49d7-8243-a8c5c8389d2f,5/10/2026 18:42,ACC40539,4336-XXXX-XXXX-3417,30.03,USD,Retail,New York,US,POS,11.1,0,2,normal,0.247
b49a8fd1-bf41-422c-a92f-1567cf3a0c8c,7/20/2026 15:20,ACC21727,4833-XXXX-XXXX-4395,47.7,USD,Subscription,New York,US,ATM,6.4,0,1,normal,0.218
ac649435-524b-4998-9cf7-8807d8be44ef,6/9/2026 22:42,ACC41469,4807-XXXX-XXXX-7946,506,USD,Pharmacy,Bangalore,IN,Online,25,0,7,suspicious,0.834
5881014e-7435-4ad6-8c84-3b66fde7b00d,6/9/2026 18:09,ACC24664,4513-XXXX-XXXX-9912,8.07,USD,Subscription,Singapore,SG,POS,20.8,0,0,normal,0.071
4a257701-e434-49dd-ba44-c4163dbf8dd9,5/19/2026 23:15,ACC20438,4771-XXXX-XXXX-1252,3427.42,USD,Pharmacy,Pyongyang,KP,ATM,7024.9,1,1,suspicious,0.723
6a91b0f9-f927-4e87-8286-f41ff481c504,5/22/2026 3:50,ACC23434,4692-XXXX-XXXX-9935,15.52,USD,Pharmacy,Berlin,DE,POS,23.6,0,0,normal,0.032
a8440fdf-9edd-4faa-9f40-8ce1ba61bdaa,7/20/2026 16:59,ACC86122,4097-XXXX-XXXX-9280,19.02,USD,Utilities,Toronto,CA,Online,25.5,0,0,normal,0.152
f3fe9ac6-2b9f-4db3-bd31-a499e11d63d6,7/23/2026 11:40,ACC64799,4068-XXXX-XXXX-3048,9.55,USD,Utilities,Bangalore,IN,POS,31.4,0,0,normal,0.031
a4b47628-c392-4859-aef6-6d2d212841bf,5/9/2026 21:14,ACC35069,4864-XXXX-XXXX-3115,8.09,USD,Coffee Shop,Mumbai,IN,ATM,23.8,0,0,normal,0.095
c03648a4-c678-4182-a5e3-5d16a4729e67,8/1/2026 14:05,ACC55657,4734-XXXX-XXXX-4669,81.31,USD,Restaurant,Paris,FR,ATM,10.8,0,1,normal,0.12
c99c7856-65b3-48d6-97ce-ddf6a6821487,6/12/2026 16:02,ACC59147,4882-XXXX-XXXX-4686,53.29,USD,Travel,Dubai,AE,POS,0.1,0,0,normal,0.1
75d3098a-8f98-4a40-9a5b-812fb6f36c72,7/12/2026 19:08,ACC74674,4472-XXXX-XXXX-1102,12.46,USD,Gas Station,Tokyo,JP,Mobile App,36.4,0,2,normal,0.184
d13db890-4294-498a-870a-ba388fb44012,5/16/2026 9:56,ACC99262,4425-XXXX-XXXX-2169,46.33,USD,Utilities,Toronto,CA,ATM,35,0,0,normal,0.088
a629ce18-35cd-4cdc-8185-19ca69598662,5/23/2026 10:12,ACC17318,4463-XXXX-XXXX-7760,52.35,USD,Utilities,Tokyo,JP,Online,26.3,0,0,normal,0.035
